,HDThumbnailUrl,VideoId,Title,label
16,https://i.ytimg.com/vi/NLRAm32EC7c/hqdefault.jpg,NLRAm32EC7c,오랜만에 한국왔더니 프랑스랑 너무 비교돼요! 🇫🇷 7년만에 너무나 바뀐 한국,1
17,https://i.ytimg.com/vi/KHbBm7vqXFU/hqdefault.jpg,KHbBm7vqXFU,일본이랑 한국 뭐가 달라요? 한일혼혈이 살아보며 느낀 한국과 일본은? 🇰🇷 🇯🇵,1
18,https://i.ytimg.com/vi/NM6AABG4fwo/hqdefault.jpg,NM6AABG4fwo,아버지가 사랑했던 한국에 딸들이 살게 된 사연은? 나에게 특별한 인연이 있는 한국!,1
19,https://i.ytimg.com/vi/OvBxBqNsRJE/hqdefault.jpg,OvBxBqNsRJE,한국빵을 처음 먹어보는 파리에서 온 프랑스인 반응! 🇫🇷 프랑스에는 이런 거 없어요,0
20,https://i.ytimg.com/vi/UTpWi1vUJcI/hqdefault.jpg,UTpWi1vUJcI,로빈이 한국에 10년 살고 느낀 나쁜점 #shorts,0
21,https://i.ytimg.com/vi/m_7R6ypPX7o/hqdefault.jpg,m_7R6ypPX7o,한국에서 한국어 제일 잘하는 외국인 둘 ㅋㅋ #shorts,0
22,https://i.ytimg.com/vi/LYL_eBzF2DY/hqdefault.jpg,LYL_eBzF2DY,독도는 누구땅이야? 한일혼혈이 매일 듣는 질문은? 🇰🇷🇯🇵 [Creative Den],0
23,https://i.ytimg.com/vi/dAw4jYJSAA8/hqdefault.jpg,dAw4jYJSAA8,한국인 귀화위해 국적 포기 가능? #shorts,1
24,https://i.ytimg.com/vi/EMQb9gR0LfA/hqdefault.jpg,EMQb9gR0LfA,나도 모르게 꼰대가 되어가는 외국인 #shorts,0
25,https://i.ytimg.com/vi/IsLodGzZ1vk/hqdefault.jpg,IsLodGzZ1vk,한국인들 대화에 끼고싶어 한국어 배운 뉴욕 호텔리어 출신 티파니! 한국남자와 데이트는 어때요? [Creative Den],1
26,https://i.ytimg.com/vi/bASwFe7vJ4g/hqdefault.jpg,bASwFe7vJ4g,한국 5년차 대부분 외국인이 갖는 고민은? 내가 한국에 계속 살아야 할까? [Creative Den],0
27,https://i.ytimg.com/vi/kFcqBsI1yEk/hqdefault.jpg,kFcqBsI1yEk,한국사람은 왜 그래? 일본인이 한국 혼혈에게 자주 묻는 질문은? 🇰🇷🇯🇵 [Creative Den],0
28,https://i.ytimg.com/vi/UXj7R40wm4s/hqdefault.jpg,UXj7R40wm4s,서울에 뭐 이런 집이 다 있어? 당신은 외국인 자취방 집들이에 초대되었습니다 [Creative Den],0
29,https://i.ytimg.com/vi/XtKidKUBP7M/hqdefault.jpg,XtKidKUBP7M,게임할 때 어머니 안부 묻는 한국사람들 ㅋㅋ #shorts,1
30,https://i.ytimg.com/vi/0Hla9e_0XuQ/hqdefault.jpg,0Hla9e_0XuQ,소곱창에 심하게 진심인 미국인 ㅋㅋㅋ 넘 맛있게 먹네 #shorts,0
31,https://i.ytimg.com/vi/e0m2hoBbpWA/hqdefault.jpg,e0m2hoBbpWA,나이지리아 사람이 한국인과 교회가면 느끼는 차이점 ㅋㅋ #shorts,0
32,https://i.ytimg.com/vi/gI0s2BvUlLg/hqdefault.jpg,gI0s2BvUlLg,한국인 팬이 너무 그리운 1세대 유튜버 데이브 World of Dave [Creative Den],1
33,https://i.ytimg.com/vi/iCO120PvcNI/hqdefault.jpg,iCO120PvcNI,한국인에게 마약이 특히 위험한 이유? #shorts,0
34,https://i.ytimg.com/vi/S1M597BEpsY/hqdefault.jpg,S1M597BEpsY,"미국에는 곱창이 왜 없는거죠!? 한우 소곱창에 혼술하는 외국인, 혼자 곱창 2인분 + 볶음밥 먹방 [Creative Den]",1
35,https://i.ytimg.com/vi/nHPwim8cPL4/hqdefault.jpg,nHPwim8cPL4,외국인이 점을 보면 안되는 이유 ㅋㅋ #shorts,0
36,https://i.ytimg.com/vi/5ECTkVIn7OM/hqdefault.jpg,5ECTkVIn7OM,외국인 유학생이 한국을 떠나는 이유는? #shorts,1
37,https://i.ytimg.com/vi/5f3QJEPH2OQ/hqdefault.jpg,5f3QJEPH2OQ,한국에서 초등학교다니고 충격먹은 미국인 ㅋㅋ #shorts,0
38,https://i.ytimg.com/vi/PhSgGFqbz6g/hqdefault.jpg,PhSgGFqbz6g,간판도 메뉴도 없는 시골 식당에 간 외국인! 여기 왜 이렇게 맛있어요? ft.오리주물럭 [Creative Den],0
39,https://i.ytimg.com/vi/PeQQg3jGtQc/hqdefault.jpg,PeQQg3jGtQc,고려인 3세가 한국어를 배울 수 밖에 없는 이유 #shorts,0
40,https://i.ytimg.com/vi/d4CZ73bYlE0/hqdefault.jpg,d4CZ73bYlE0,시험 영어에 약하다는 한글패치된 외국인 ㅋㅋ #shorts,0
41,https://i.ytimg.com/vi/yLnWqa2eRMc/hqdefault.jpg,yLnWqa2eRMc,미얀마에서 한국인 친구를 집에 초대하면 안되는 이유 ㅋㅋ #shorts,1
42,https://i.ytimg.com/vi/EC1CMdLe0B4/hqdefault.jpg,EC1CMdLe0B4,한국 시골에 처음으로 농사하러 간 외국인! 왜 이렇게 일을 잘 해? [Creative Den],0
43,https://i.ytimg.com/vi/npJSTAHeO38/hqdefault.jpg,npJSTAHeO38,한국간판이 너무 예쁘다는 외국인 이유는? ㅋㅋ #shorts,0
44,https://i.ytimg.com/vi/jl87LZ2Ab6I/hqdefault.jpg,jl87LZ2Ab6I,세계 유일무이한 한국 식재료에 푹빠진 미슐랭 셰프 조셉! 이건 어느나라에도 없어요  [Creative Den],0
45,https://i.ytimg.com/vi/kDgzZ0SzaQs/hqdefault.jpg,kDgzZ0SzaQs,미국인이 서대문형무소에서 눈물 흘린 이유는? 🇰🇷 유관순 열사님의 광팬 한국역사 전공 한행운 [Creative Den],0
46,https://i.ytimg.com/vi/cXuXWQciaIE/hqdefault.jpg,cXuXWQciaIE,유일하게 남은 고려인 후손의 심정은? 한국어가 싫었지만 이제 한국어로 대화해요 [Creative Den],0
47,https://i.ytimg.com/vi/bQLPbhVccDs/hqdefault.jpg,bQLPbhVccDs,외국인이 갑자기 한국 군대가게 된 썰 #shorts,0
48,https://i.ytimg.com/vi/pENta7wzWk8/hqdefault.jpg,pENta7wzWk8,한국 국뽕이 있다는 러시아 혼혈 여고생 ㅋㅋ #shorts,1
49,https://i.ytimg.com/vi/ix2jh19ETm8/hqdefault.jpg,ix2jh19ETm8,우연히 한국을 알게되어 이제는 한국인이 되고싶은 한반도의 흔한 외국인 오네게  🇰🇿 [Creative Den],0
50,https://i.ytimg.com/vi/5zyR3K3p2HU/hqdefault.jpg,5zyR3K3p2HU,외국인에게 한국어가 매력적인 이유는?  #shorts,0
51,https://i.ytimg.com/vi/nqucs2IRVTo/hqdefault.jpg,nqucs2IRVTo,혼혈인 고등학생에게 선넘는 친구들 ㅋㅋ #shorts,0
52,https://i.ytimg.com/vi/1fwUn9zayjo/hqdefault.jpg,1fwUn9zayjo,마약이 합법인 나라에서 온 엠버가 바라본 한국은? 술도 마약 아니야? [Creative Den],0
53,https://i.ytimg.com/vi/9E2O04nrH00/hqdefault.jpg,9E2O04nrH00,이집트 친구들이 한국와서 놀란 이유는? #shorts,0
54,https://i.ytimg.com/vi/LYuC1MLQdqc/hqdefault.jpg,LYuC1MLQdqc,중국판 대장금을 본 대장금 찐팬 외국인의 반응 #shorts #shorts,0
55,https://i.ytimg.com/vi/1ORM_jNES6k/hqdefault.jpg,1ORM_jNES6k,한국인에게 6.25 참전용사 손자가 받는 대우는? #shorts,0
56,https://i.ytimg.com/vi/EgS80wNVXp4/hqdefault.jpg,EgS80wNVXp4,힘들었던 한국 생활에도 결국 한국인으로 귀화하려는 미얀마 출신 카잉 🇲🇲  [Creative Den],1
57,https://i.ytimg.com/vi/ClYGjJ5z4B8/hqdefault.jpg,ClYGjJ5z4B8,혼혈이라고 친구들이 부러워하던데 왜죠? #shorts,1
58,https://i.ytimg.com/vi/c4cM7UOstII/hqdefault.jpg,c4cM7UOstII,한국 찜질방을 제대로 즐기는 외국인 ㅋㅋ #shorts,0
59,https://i.ytimg.com/vi/iA4TcW_e09g/hqdefault.jpg,iA4TcW_e09g,한국은 저에게 전성기를 맞이할 무대같아요! 나이지리아에서 온 학생회 출신 누비아 파스칼 🇳🇬 [Creative Den],0
60,https://i.ytimg.com/vi/HosujiF4va8/hqdefault.jpg,HosujiF4va8,일본 여자가 느낀 한국의 결혼문화가 다른점은? #shorts,0
61,https://i.ytimg.com/vi/UuzTlCKEq30/hqdefault.jpg,UuzTlCKEq30,한국 독립운동에 반해 한국에 오게 된 미국인 #shorts,0
62,https://i.ytimg.com/vi/h3NnFAn3nXc/hqdefault.jpg,h3NnFAn3nXc,"특별한 사연이 있는 그들에게 한글이란? 고려인 3세, 입양된 한국 재외동포, 6.25 참전용사 손자 [Creative Den]",0
63,https://i.ytimg.com/vi/ZAMrdIeqdzE/hqdefault.jpg,ZAMrdIeqdzE,이제 할머니와 티키타카가 가능한 외국인들 ㅋㅋ #shorts,0
64,https://i.ytimg.com/vi/6_yNR7Q6rws/hqdefault.jpg,6_yNR7Q6rws,미얀마 쿠데타는 도대체 왜 일어났어? 미얀마가 특히 한국에게 의지하는 이유는? 🇲🇲 [Creative Den],0
65,https://i.ytimg.com/vi/iBr0WgX9GBM/hqdefault.jpg,iBr0WgX9GBM,일본 오타쿠였던 외국인이 한국에 사는 이유 ㅋㅋ #shorts,1
66,https://i.ytimg.com/vi/7QZLVsQ3ZhM/hqdefault.jpg,7QZLVsQ3ZhM,한국어를 배우고 싶어하는 미국 부모님.. 그 이유가 ㅋㅋ #shorts,0
67,https://i.ytimg.com/vi/U2WeyOxAG9s/hqdefault.jpg,U2WeyOxAG9s,일본 임산부가 느낀 한국과 일본의 차이점은? #shorts,0
68,https://i.ytimg.com/vi/P7K2-e0z0ME/hqdefault.jpg,P7K2-e0z0ME,일본인 교수에게 한국사를 배웠다는 미국인...  #shorts,0
69,https://i.ytimg.com/vi/oxMl7u6eD00/hqdefault.jpg,oxMl7u6eD00,"소련시절 한국 자본주의 맛을 봐버려 귀화까지 하게된 호르니스트, '한양 이 씨' 이 세르게이 [Creative Den]",0
70,https://i.ytimg.com/vi/hTfJcc-3alA/hqdefault.jpg,hTfJcc-3alA,한국어도 못하는 혼혈이 한국 군대에서 배운것? #shorts,0
71,https://i.ytimg.com/vi/PLOE-MOrudc/hqdefault.jpg,PLOE-MOrudc,외국에서 한국과 일본이 같다고 오해하는 이유 #shorts,1
72,https://i.ytimg.com/vi/VqvnJoVFYRA/hqdefault.jpg,VqvnJoVFYRA,한국 도자기를 1년째 배우고 있는 미국 대학생의 실력은? 도자기 명장님을 만나다! [Creative Den],0
73,https://i.ytimg.com/vi/IMXjBLH63gQ/hqdefault.jpg,IMXjBLH63gQ,찜질방에서 외국인은 못하는 것은? ㅋㅋ #shorts,0
74,https://i.ytimg.com/vi/69u-xdi0gaw/hqdefault.jpg,69u-xdi0gaw,돼지불백과 당귀를 처음 먹어본 이란여자 반응 ㅋㅋ #shorts,0
75,https://i.ytimg.com/vi/s3snw4_qQW0/hqdefault.jpg,s3snw4_qQW0,러시아 사람이라 한국에서 욕먹고 있는 외국인 #shorts,0
76,https://i.ytimg.com/vi/dtMFTIPwjNw/hqdefault.jpg,dtMFTIPwjNw,한국역사에 푹 빠진 미국에서 온 유관순 열사의 광팬 한행운 [Creative Den],0
77,https://i.ytimg.com/vi/5Mwrcs0RI0k/hqdefault.jpg,5Mwrcs0RI0k,남미에서 인종차별 당한 한국 혼혈  🇰🇷/🇧🇴  #shorts,1
78,https://i.ytimg.com/vi/febt3TGWvf0/hqdefault.jpg,febt3TGWvf0,터키 친동생이 삼겹살과 김치찌개 맛을 봐버렸어요😮 외국인이 처음 먹어 본 한국식당 맛은? [Creative Den],0
79,https://i.ytimg.com/vi/c37WNop1QGU/hqdefault.jpg,c37WNop1QGU,남미 혼혈이라 차별받지만 한국에 오니 오히려 좋아요! 볼리비아에서 온 인선! 🇧🇴/🇰🇷 [Creative Den],1
80,https://i.ytimg.com/vi/0SJ_zBigGM8/hqdefault.jpg,0SJ_zBigGM8,페루 혼혈이 10년만에 먹은 선지해장국 맛은? 술 땡기는 한국 해장국!  [Creative Den],0
81,https://i.ytimg.com/vi/jqas8XPBY50/hqdefault.jpg,jqas8XPBY50,힌국 역사 얼마나 대단한데요? 아랍인에게 한국을 알리며 한국에 계속 살아가려는 이집트에서 온 새미! [Creative Den],0
82,https://i.ytimg.com/vi/eX-h_7UtpcI/hqdefault.jpg,eX-h_7UtpcI,불백 하나 시켰는데 이렇게나 많이 나와요? 한국 백반에 놀란 외국인 반응,0
83,https://i.ytimg.com/vi/FkPJjklX1WU/hqdefault.jpg,FkPJjklX1WU,온갖 나쁜일을 겪었어도 한국이 내 집인 이유는? 러시아에서 온 DJ 피치! [Creative Den],1
84,https://i.ytimg.com/vi/hW1DpxJIayQ/hqdefault.jpg,hW1DpxJIayQ,필리핀 혼혈이라 놀림 받았지만 지금은 자랑스러워요! 20살 항공과 정예슬 [Creative Den],0
85,https://i.ytimg.com/vi/t9idDh8OnhQ/hqdefault.jpg,t9idDh8OnhQ,옛날통닭을 처음 먹어본 외국인 반응은? 전통시장에서 치킨사서 편의점에서 먹기! [Creative Den],0
86,https://i.ytimg.com/vi/SVfG0iBXvRs/hqdefault.jpg,SVfG0iBXvRs,한국인이 중국인으로 오해받아 생기는 차별은? 저는 청각장애가 있는 한국사람입니다 [Creative Den],0
87,https://i.ytimg.com/vi/eRnF3pcYeh8/hqdefault.jpg,eRnF3pcYeh8,꿈꾸던 한국에 왔지만 행복하지  않은 미얀마에서 탈출한 모델 한나유리 [Creative Den],0
88,https://i.ytimg.com/vi/gNAE13KfRwI/hqdefault.jpg,gNAE13KfRwI,대장금 찐팬 외국인이 본 중국 드라마 표절 반응! 그냥 대장금 아니야!? [Creative Den],0
89,https://i.ytimg.com/vi/SREyPek44LI/hqdefault.jpg,SREyPek44LI,한국 시골생활 15년차 대학생 미국인이 한국에 이민온 이유는? 미국산 체리 🍒 [Creative Den],1
90,https://i.ytimg.com/vi/bbtQlUBkBts/hqdefault.jpg,bbtQlUBkBts,일본인이 오랜만에 일본에 갔더니 느끼는 한국과 차이점은? 저도 이럴줄 몰랐어요!  [Creative Den],1
91,https://i.ytimg.com/vi/MPluhJHW8Qw/hqdefault.jpg,MPluhJHW8Qw,터키가 한국 형제의 나라라고? 쿠르드족만 형제다? 🇹🇷 논란 종결! [Creative Den],0
92,https://i.ytimg.com/vi/UahOT3DumxY/hqdefault.jpg,UahOT3DumxY,입양되었던 어머니의 나라 한국을 사랑하게 된 이유는?  한국인의 자부심이 생긴 네덜란드 재외동포 엠버! [Creative Den],1
93,https://i.ytimg.com/vi/XOkEPaRuMAM/hqdefault.jpg,XOkEPaRuMAM,한국에서 혼혈로 태어나면 어때요? 국뽕가득한 여고생 김소피야! [Creative Den],1
94,https://i.ytimg.com/vi/BZEfgpXSLs8/hqdefault.jpg,BZEfgpXSLs8,터키가 갑자기 나라 이름을 바꾼 이유는? 튀르키예!? 🇹🇷 터키출신 알파고가 알려준다! [Creative Den],1
95,https://i.ytimg.com/vi/hiSu22UtDbg/hqdefault.jpg,hiSu22UtDbg,노래만 듣고 한국인을 찾을 수 있을까? Hidden Korean 한글패치 외국인 VS 한국인 [Creative Den],0
96,https://i.ytimg.com/vi/R-CX3SbUhvE/hqdefault.jpg,R-CX3SbUhvE,가장 한국어를 잘하는 외국인이 말하는 한국어란? [Creative Den],0
97,https://i.ytimg.com/vi/9_Q84zI6gCw/hqdefault.jpg,9_Q84zI6gCw,의심 가득한 외국인이 한국 최고의 무당을 만난다면? [Creative Den],0
98,https://i.ytimg.com/vi/Mggel8kArZU/hqdefault.jpg,Mggel8kArZU,외국인이 한국인으로 귀화하고 싶은 현실적인 이유는? 한국인 되고 싶어요! [Creative Den],1
99,https://i.ytimg.com/vi/EukP3b69tV0/hqdefault.jpg,EukP3b69tV0,한국생활 10년차 로빈이 프랑스에 돌아가고 싶지 않은 이유는? 한국 비보이 매력에 빠져 한국에 살게 된 로빈 이야기 [GRUB & GAB],1
100,https://i.ytimg.com/vi/fsT9-bAapyE/hqdefault.jpg,fsT9-bAapyE,얼굴만 보고 어떻게 알아요? 용한 무당을 처음 본 외국인 반응은? [외국인코리아],0
101,https://i.ytimg.com/vi/bRhHMYe5vKs/hqdefault.jpg,bRhHMYe5vKs,한국 목욕탕 문화를 즐기게 된 외국인! 찜질 한번씩 해줘야지? 찐 로컬 찜질방을 가 본 반응 [외국인코리아],1
102,https://i.ytimg.com/vi/eyAZojlDLz4/hqdefault.jpg,eyAZojlDLz4,이 외국인이 한국의 어두운 역사에 집착하는 이유는? 한국이 모든게 좋지는 않잖아요? [외국인코리아],0
103,https://i.ytimg.com/vi/HGOg0r7D9tg/hqdefault.jpg,HGOg0r7D9tg,화폐수집가가 발견한 한국 돈에서만 볼 수 있는 특별함은? 돈박사 알파고가 알려준다! [외국인코리아],0
104,https://i.ytimg.com/vi/Dr0yo7UnSgM/hqdefault.jpg,Dr0yo7UnSgM,터키 한식당을 처음 가본 외국인 반응! 대박.. 이게 한식이라고? [외국인코리아],1
105,https://i.ytimg.com/vi/srU4ly6J5Ms/hqdefault.jpg,srU4ly6J5Ms,여기가 월 20이라고? 한국 임대아파트 보고 충격받은 외국인! [외국인코리아],0
106,https://i.ytimg.com/vi/mIr-1NqcUIU/hqdefault.jpg,mIr-1NqcUIU,임신하니 돈이 왜 이렇게 많이 들죠? 일본인 며느리가 임신 후 느낀점? (ft. 인터넷 설치 사은품 최대 46만 원 받는 꿀팁) [외국인코리아],0
107,https://i.ytimg.com/vi/-HL7TMKFgi8/hqdefault.jpg,-HL7TMKFgi8,터키인도 한국을 형제의 나라라고 생각할까? 🇹🇷 터키의 의외의 형제 국가들 [외국인코리아],1
108,https://i.ytimg.com/vi/axZORFHisMU/hqdefault.jpg,axZORFHisMU,사기당해도 한국 너무 좋아요! 15살부터 한국에 푹빠진 이집트에서 온 자나!  [GRUB & GAB],0
109,https://i.ytimg.com/vi/8B1ApKO2HR4/hqdefault.jpg,8B1ApKO2HR4,조지아 제발 그루지야로 부르지 말아주세요 ㅠ 🇬🇪 #Shorts [외국인코리아],0
110,https://i.ytimg.com/vi/OGMzbBUSRMs/hqdefault.jpg,OGMzbBUSRMs,우크라이나 사람이 밝히는 심각한 현지 상황.. 러시아 선전을 제발 믿지 마세요! [외국인코리아],0
111,https://i.ytimg.com/vi/B0wsZ2Drc44/hqdefault.jpg,B0wsZ2Drc44,외국인 자취생이 한국에 전세로 살며 느낀점은? 프로 자취러의 한국생활! [외국인코리아],0
112,https://i.ytimg.com/vi/tuaD44_t1XA/hqdefault.jpg,tuaD44_t1XA,러시아에게 이미 당했던 조지아? 조지아사람이 말하는 우크라이나 사태 [외국인코리아],0
113,https://i.ytimg.com/vi/kFkBrgutEfg/hqdefault.jpg,kFkBrgutEfg,터키 여자가 한국이랑 너무 잘 맞는 이유는? 터키와 한국의 비슷하고 다른점! [외국인코리아],0
114,https://i.ytimg.com/vi/WvbuohI2JJc/hqdefault.jpg,WvbuohI2JJc,친구에게 무시받던 한국으로 귀화한 이유는? 러시아에서 온 일리야가 한국인이 되기까지 [GRUB & GAB],1
115,https://i.ytimg.com/vi/gS1X2TSs_FY/hqdefault.jpg,gS1X2TSs_FY,외국인이 한국하면 제일 먼저 떠오르는 건? 한국 몰라요? [외국인코리아],0
116,https://i.ytimg.com/vi/Bgi53FzKtck/hqdefault.jpg,Bgi53FzKtck,한국은 다이어트하기 너무 힘들어요 ㅠ 70만 혼혈 유튜버의 몸관리 팁은?  [외국인코리아],0
117,https://i.ytimg.com/vi/kaP9D51x5jQ/hqdefault.jpg,kaP9D51x5jQ,터키여자가 한국 떠나고 가장 그리운게 이거라고!? 한국 돌아 가고싶어요 ㅠㅠ [외국인코리아],0
118,https://i.ytimg.com/vi/lG0RrA5KVXs/hqdefault.jpg,lG0RrA5KVXs,내가 일본인이라서 그런가? 일본 며느리가 오해한 한국? 전 테니스 프로선수 사리의 한국 적응기! [외국인코리아],1
119,https://i.ytimg.com/vi/hjgXdDOA9WQ/hqdefault.jpg,hjgXdDOA9WQ,러시아에서 푸틴이 계속 당선되는 이유는? 도대체 푸틴을 왜 뽑나? #Shorts,0
120,https://i.ytimg.com/vi/ugGs-stvg2k/hqdefault.jpg,ugGs-stvg2k,이란 터키 사람이 한국 최고 돼지고기를 먹어 본 반응은? 우린 왜 이걸 안먹죠!? [외국인코리아],1
121,https://i.ytimg.com/vi/ZDbQOeofmtk/hqdefault.jpg,ZDbQOeofmtk,러시아가 우크라이나를 지금 침공하는 이유는? #Shorts,0
122,https://i.ytimg.com/vi/fc1hmNOUcSw/hqdefault.jpg,fc1hmNOUcSw,2살 때부터 한국에 외국인으로 살아오기란? 방글라데시에서 온 대학생 자파 [외국인코리아],0
123,https://i.ytimg.com/vi/YgXyP44EYyM/hqdefault.jpg,YgXyP44EYyM,외국인은 한국 혼혈을 맞힐 수 있을까? 저 어느 나라 사람 같아요? [외국인코리아],0
124,https://i.ytimg.com/vi/VVHvHEuFccU/hqdefault.jpg,VVHvHEuFccU,러시아랑 우크라이나 진짜로 전쟁할까? 러시아 출신 일리야가 알려준다! [외국인코리아],1
125,https://i.ytimg.com/vi/wnSnvK65jfY/hqdefault.jpg,wnSnvK65jfY,한국 설날 음식을 먹어 본 외국인 반응! 진짜 다 맛있는데!? [외국인코리아],0
126,https://i.ytimg.com/vi/5LpMKArbm0c/hqdefault.jpg,5LpMKArbm0c,미국인과 북한사람이 만나면 하는 대화는? 미국인은 악마고 죽여야해! [외국인코리아],0
127,https://i.ytimg.com/vi/1ME7VwysAwQ/hqdefault.jpg,1ME7VwysAwQ,"이게 중국 음식이라고요? 한국 자장면, 짬뽕, 탕수육을 먹은 중국인의 반응 [외국인코리아]",0
128,https://i.ytimg.com/vi/YucabGJQLqY/hqdefault.jpg,YucabGJQLqY,저 한국남자랑 결혼해도 될까요? 신년운세에 소름돋은 외국인들! [외국인코리아],0
129,https://i.ytimg.com/vi/VTeJyDM2tlw/hqdefault.jpg,VTeJyDM2tlw,일본 여자에게 한국 결혼생활은 어때요? 결혼 1년차 일본인 며느리 유리에! [GRUB & GAB],1
130,https://i.ytimg.com/vi/HXVHWjrLQng/hqdefault.jpg,HXVHWjrLQng,🇹🇷터키화폐 리라가 미친듯 폭락한 이유는? 터키출신 알파고가 알려준다! [외국인코리아],0
131,https://i.ytimg.com/vi/fbzE1I1YQDA/hqdefault.jpg,fbzE1I1YQDA,강남 성형외과 실장의 하루는? 중국에서 온 외국인 소월의 하루 [외국인코리아],0
132,https://i.ytimg.com/vi/TbryoO2Mszs/hqdefault.jpg,TbryoO2Mszs,한국에 오니 역시 좋네요.. 페루 혼혈 한나가 한국으로 돌아온 이유는? [GRUB & GAB],1
133,https://i.ytimg.com/vi/wSeZHMkX_Hs/hqdefault.jpg,wSeZHMkX_Hs,미국으로 탈북한 북한 사람이 한국으로 온 이유는? 한국 생활 1개월차 북한여자 정소연! [GRUB & GAB],1
134,https://i.ytimg.com/vi/gdXRq5Pwc4E/hqdefault.jpg,gdXRq5Pwc4E,말레이시아 여자가 한국 대중교통이 최고라 생각하는 이유는? 새벽 버스 쩐다... [외국인코리아],0
135,https://i.ytimg.com/vi/gxZI4RTUURo/hqdefault.jpg,gxZI4RTUURo,중국이 아닌 한국에 16년째 살고 있는 이유는? 저희 가족은 한국을 너무 좋아해요!  [GRUB & GAB],1
136,https://i.ytimg.com/vi/57QRkMU8hrA/hqdefault.jpg,57QRkMU8hrA,노가리 맥주 조합은 못참지~ 을지로 노가리 거리에 가다!  [외국인코리아],0
137,https://i.ytimg.com/vi/oxfoqzUX1ME/hqdefault.jpg,oxfoqzUX1ME,말레이시아 여자가 한국에서 뮤지컬을 배운 이유는? 뮤지컬 배우 빅토리아! [GRUB & GAB],0
138,https://i.ytimg.com/vi/WSbOFJFckSY/hqdefault.jpg,WSbOFJFckSY,서울은 요트가 2만원밖에 안해요!? 한강에서 야경 즐기기! [외국인코리아],0
139,https://i.ytimg.com/vi/ZQ2dQDXxtYU/hqdefault.jpg,ZQ2dQDXxtYU,한글이 너무 좋아 쥬얼리까지 만든 외국인! 한글 너무 예쁜데!? (ft.연잎밥 먹방) [외국인코리아],0
140,https://i.ytimg.com/vi/mK8rbhTXnhE/hqdefault.jpg,mK8rbhTXnhE,허준에 빠져 한국에 온 이란여자가 한의학 박물관에 가보았다! [외국인코리아],0
141,https://i.ytimg.com/vi/iTgCPdo1Aig/hqdefault.jpg,iTgCPdo1Aig,한국 혼혈이 푹빠진 모둠전에 막걸리 조합! (feat.육즙팡팡 육전) [Creative Den],0
