,ThumbnailUrl,VideoId,label
35,https://i.ytimg.com/vi/eH5jPWKV5Ro/default.jpg,eH5jPWKV5Ro,1
36,https://i.ytimg.com/vi/grVKFmDH91A/default.jpg,grVKFmDH91A,0
37,https://i.ytimg.com/vi/Qdf_CI0RGzA/default.jpg,Qdf_CI0RGzA,0
38,https://i.ytimg.com/vi/wGGFplMcLZ0/default.jpg,wGGFplMcLZ0,0
39,https://i.ytimg.com/vi/0fDu7ecwifg/default.jpg,0fDu7ecwifg,0
40,https://i.ytimg.com/vi/HO7AL2jMARs/default.jpg,HO7AL2jMARs,0
41,https://i.ytimg.com/vi/YG8KHSLAx2I/default.jpg,YG8KHSLAx2I,0
42,https://i.ytimg.com/vi/P_w6R5CNop0/default.jpg,P_w6R5CNop0,0
43,https://i.ytimg.com/vi/QbSIXLGwovg/default.jpg,QbSIXLGwovg,0
44,https://i.ytimg.com/vi/BrP58QLrfOc/default.jpg,BrP58QLrfOc,1
45,https://i.ytimg.com/vi/MZgyXFzJh-Y/default.jpg,MZgyXFzJh-Y,1
46,https://i.ytimg.com/vi/lV2V7naiLU8/default.jpg,lV2V7naiLU8,0
47,https://i.ytimg.com/vi/huuUSbD9kk0/default.jpg,huuUSbD9kk0,1
48,https://i.ytimg.com/vi/9nI_V2_aanc/default.jpg,9nI_V2_aanc,0
49,https://i.ytimg.com/vi/wuIzTZqj2Us/default.jpg,wuIzTZqj2Us,0
50,https://i.ytimg.com/vi/tGDx0-o7ZT0/default.jpg,tGDx0-o7ZT0,0
51,https://i.ytimg.com/vi/6XVhrx024D8/default.jpg,6XVhrx024D8,0
52,https://i.ytimg.com/vi/D9hQ3NNe4z4/default.jpg,D9hQ3NNe4z4,0
53,https://i.ytimg.com/vi/ppqMwLMFIQ0/default.jpg,ppqMwLMFIQ0,1
54,https://i.ytimg.com/vi/qHSiG6-B5Uc/default.jpg,qHSiG6-B5Uc,1
55,https://i.ytimg.com/vi/VhkS8cQDHuo/default.jpg,VhkS8cQDHuo,0
56,https://i.ytimg.com/vi/30PNpfHfGLo/default.jpg,30PNpfHfGLo,1
57,https://i.ytimg.com/vi/Ko5tOmM3xU4/default.jpg,Ko5tOmM3xU4,0
58,https://i.ytimg.com/vi/RRNg3gJHzfY/default.jpg,RRNg3gJHzfY,0
59,https://i.ytimg.com/vi/8blZtPKyQiE/default.jpg,8blZtPKyQiE,1
60,https://i.ytimg.com/vi/LOhDktZIisE/default.jpg,LOhDktZIisE,0
61,https://i.ytimg.com/vi/7zPBuv98Cw0/default.jpg,7zPBuv98Cw0,0
62,https://i.ytimg.com/vi/nX8-BBD75HY/default.jpg,nX8-BBD75HY,1
63,https://i.ytimg.com/vi/0zFBEMoZV-A/default.jpg,0zFBEMoZV-A,0
64,https://i.ytimg.com/vi/665FW7ZBWrY/default.jpg,665FW7ZBWrY,0
65,https://i.ytimg.com/vi/fXWkAbFG1aY/default.jpg,fXWkAbFG1aY,1
66,https://i.ytimg.com/vi/Y3MvYg54AbE/default.jpg,Y3MvYg54AbE,1
67,https://i.ytimg.com/vi/aw9NzZQesDE/default.jpg,aw9NzZQesDE,0
68,https://i.ytimg.com/vi/CTTCIyzRA-Q/default.jpg,CTTCIyzRA-Q,0
69,https://i.ytimg.com/vi/sUP9Su1Qecs/default.jpg,sUP9Su1Qecs,0
70,https://i.ytimg.com/vi/BnPCbx743Ho/default.jpg,BnPCbx743Ho,0
71,https://i.ytimg.com/vi/FZ0YV6BCgyI/default.jpg,FZ0YV6BCgyI,0
72,https://i.ytimg.com/vi/pBMT5d3qSUs/default.jpg,pBMT5d3qSUs,0
73,https://i.ytimg.com/vi/w_Og-9JPvMQ/default.jpg,w_Og-9JPvMQ,0
74,https://i.ytimg.com/vi/PHulPCU9yQI/default.jpg,PHulPCU9yQI,0
75,https://i.ytimg.com/vi/zQEOk4y4y1c/default.jpg,zQEOk4y4y1c,0
76,https://i.ytimg.com/vi/mtmnn5DVRo8/default.jpg,mtmnn5DVRo8,1
77,https://i.ytimg.com/vi/vX67WZle-AM/default.jpg,vX67WZle-AM,0
78,https://i.ytimg.com/vi/nSNT0qKGgpA/default.jpg,nSNT0qKGgpA,0
79,https://i.ytimg.com/vi/1geNQoSVjww/default.jpg,1geNQoSVjww,0
80,https://i.ytimg.com/vi/Fr1f2HuJ0Yg/default.jpg,Fr1f2HuJ0Yg,0
81,https://i.ytimg.com/vi/n5PD_2m-toc/default.jpg,n5PD_2m-toc,0
82,https://i.ytimg.com/vi/tE1D80-7HgM/default.jpg,tE1D80-7HgM,1
83,https://i.ytimg.com/vi/6eGHCtp4gt8/default.jpg,6eGHCtp4gt8,0
84,https://i.ytimg.com/vi/dGJHU6GYkZk/default.jpg,dGJHU6GYkZk,0
85,https://i.ytimg.com/vi/FeUvYlHPaJk/default.jpg,FeUvYlHPaJk,0
86,https://i.ytimg.com/vi/NgNgk_tzR2Q/default.jpg,NgNgk_tzR2Q,0
87,https://i.ytimg.com/vi/qOJpv-ztE74/default.jpg,qOJpv-ztE74,0
88,https://i.ytimg.com/vi/AR7AYRtpQbg/default.jpg,AR7AYRtpQbg,0
89,https://i.ytimg.com/vi/gftKuaY0pSY/default.jpg,gftKuaY0pSY,0
90,https://i.ytimg.com/vi/ZNiRRQ_Ba9Y/default.jpg,ZNiRRQ_Ba9Y,0
91,https://i.ytimg.com/vi/TwBBRZ_jDYU/default.jpg,TwBBRZ_jDYU,0
92,https://i.ytimg.com/vi/oRiO2kVlZdM/default.jpg,oRiO2kVlZdM,0
93,https://i.ytimg.com/vi/RCxSIqwxP0s/default.jpg,RCxSIqwxP0s,0
94,https://i.ytimg.com/vi/5R438iZBfWc/default.jpg,5R438iZBfWc,1
95,https://i.ytimg.com/vi/TLmDbsS88YE/default.jpg,TLmDbsS88YE,1
96,https://i.ytimg.com/vi/gZVFh4CmlRE/default.jpg,gZVFh4CmlRE,0
97,https://i.ytimg.com/vi/DluoHPrnyGg/default.jpg,DluoHPrnyGg,1
98,https://i.ytimg.com/vi/lMoL_R49zSE/default.jpg,lMoL_R49zSE,0
99,https://i.ytimg.com/vi/CEjQdDHr4sA/default.jpg,CEjQdDHr4sA,1
100,https://i.ytimg.com/vi/bnte5mdIkYE/default.jpg,bnte5mdIkYE,1
101,https://i.ytimg.com/vi/RcNjxldyKmI/default.jpg,RcNjxldyKmI,0
102,https://i.ytimg.com/vi/u3m_qoWXZw8/default.jpg,u3m_qoWXZw8,0
103,https://i.ytimg.com/vi/DoHVH1uYHqM/default.jpg,DoHVH1uYHqM,1
104,https://i.ytimg.com/vi/c6lFs3rB9_A/default.jpg,c6lFs3rB9_A,1
105,https://i.ytimg.com/vi/yV6I6fDCwwo/default.jpg,yV6I6fDCwwo,0
106,https://i.ytimg.com/vi/-qp9V0E5EGU/default.jpg,-qp9V0E5EGU,0
107,https://i.ytimg.com/vi/Rs7RLY1arX8/default.jpg,Rs7RLY1arX8,1
108,https://i.ytimg.com/vi/D8kbNYQ4xlc/default.jpg,D8kbNYQ4xlc,0
109,https://i.ytimg.com/vi/3VMDmOA8LPI/default.jpg,3VMDmOA8LPI,0
110,https://i.ytimg.com/vi/3aMvlDSXzDM/default.jpg,3aMvlDSXzDM,0
111,https://i.ytimg.com/vi/8mEmUQWKBZw/default.jpg,8mEmUQWKBZw,1
112,https://i.ytimg.com/vi/3UXCDWTOsgM/default.jpg,3UXCDWTOsgM,0
113,https://i.ytimg.com/vi/c3To0fUqTFw/default.jpg,c3To0fUqTFw,0
114,https://i.ytimg.com/vi/Ef1AtcI-1NE/default.jpg,Ef1AtcI-1NE,0
115,https://i.ytimg.com/vi/hCxrRAClhkg/default.jpg,hCxrRAClhkg,0
116,https://i.ytimg.com/vi/cL_39LWvo30/default.jpg,cL_39LWvo30,0
117,https://i.ytimg.com/vi/mK3iVcT69zY/default.jpg,mK3iVcT69zY,1
118,https://i.ytimg.com/vi/8iz7zmVSuUc/default.jpg,8iz7zmVSuUc,0
119,https://i.ytimg.com/vi/LjQCz2sA--M/default.jpg,LjQCz2sA--M,0
120,https://i.ytimg.com/vi/HWauDVoW18g/default.jpg,HWauDVoW18g,1
121,https://i.ytimg.com/vi/XuYwgeRYyf4/default.jpg,XuYwgeRYyf4,0
122,https://i.ytimg.com/vi/72prEBGY74E/default.jpg,72prEBGY74E,0
123,https://i.ytimg.com/vi/wvfRibH0oYY/default.jpg,wvfRibH0oYY,0
124,https://i.ytimg.com/vi/CdfPfVcR3Cc/default.jpg,CdfPfVcR3Cc,1
125,https://i.ytimg.com/vi/a9aaW0lKZaU/default.jpg,a9aaW0lKZaU,0
126,https://i.ytimg.com/vi/iBMsaI526pQ/default.jpg,iBMsaI526pQ,0
127,https://i.ytimg.com/vi/DLSjSW7e3Ac/default.jpg,DLSjSW7e3Ac,0
128,https://i.ytimg.com/vi/AByH-21HBZ8/default.jpg,AByH-21HBZ8,0
129,https://i.ytimg.com/vi/kWSdji0MUUM/default.jpg,kWSdji0MUUM,0
130,https://i.ytimg.com/vi/ONCm1DXLIrc/default.jpg,ONCm1DXLIrc,1
131,https://i.ytimg.com/vi/DdvMqzFhR8c/default.jpg,DdvMqzFhR8c,0
132,https://i.ytimg.com/vi/q4SfZIDVATY/default.jpg,q4SfZIDVATY,0
133,https://i.ytimg.com/vi/wk51IovSbrM/default.jpg,wk51IovSbrM,0
134,https://i.ytimg.com/vi/xp-m5EmGL-Y/default.jpg,xp-m5EmGL-Y,0
135,https://i.ytimg.com/vi/9wBl0S7m3ig/default.jpg,9wBl0S7m3ig,0
136,https://i.ytimg.com/vi/2x9f3vp-j4A/default.jpg,2x9f3vp-j4A,0
137,https://i.ytimg.com/vi/fZL90-KY4qA/default.jpg,fZL90-KY4qA,0
138,https://i.ytimg.com/vi/82TnOt-Rbpw/default.jpg,82TnOt-Rbpw,1
139,https://i.ytimg.com/vi/bhzQVDRh_B4/default.jpg,bhzQVDRh_B4,1
140,https://i.ytimg.com/vi/aaUok_Nk8gk/default.jpg,aaUok_Nk8gk,0
141,https://i.ytimg.com/vi/CsSKRS2kbfE/default.jpg,CsSKRS2kbfE,1
142,https://i.ytimg.com/vi/0fvs_phaF7I/default.jpg,0fvs_phaF7I,0
143,https://i.ytimg.com/vi/r8cydvrGYfs/default.jpg,r8cydvrGYfs,1
144,https://i.ytimg.com/vi/YABM2FlhYL8/default.jpg,YABM2FlhYL8,0
145,https://i.ytimg.com/vi/dJ7aeeE2MCs/default.jpg,dJ7aeeE2MCs,1
146,https://i.ytimg.com/vi/EsIe9UQsLmI/default.jpg,EsIe9UQsLmI,0
147,https://i.ytimg.com/vi/duVHScUtqpI/default.jpg,duVHScUtqpI,1
148,https://i.ytimg.com/vi/2L6uwPh5mY8/default.jpg,2L6uwPh5mY8,0
149,https://i.ytimg.com/vi/NfdY77RVW8Q/default.jpg,NfdY77RVW8Q,0
150,https://i.ytimg.com/vi/wrCkcNsjtKA/default.jpg,wrCkcNsjtKA,1
151,https://i.ytimg.com/vi/TyjEDUO0ngY/default.jpg,TyjEDUO0ngY,1
152,https://i.ytimg.com/vi/pmji8CAXeuA/default.jpg,pmji8CAXeuA,0
153,https://i.ytimg.com/vi/4uP_punGhAA/default.jpg,4uP_punGhAA,0
154,https://i.ytimg.com/vi/rRYi_ksUKaI/default.jpg,rRYi_ksUKaI,0
155,https://i.ytimg.com/vi/3jiZnTUqEAQ/default.jpg,3jiZnTUqEAQ,0
156,https://i.ytimg.com/vi/Inc7ESB33Vs/default.jpg,Inc7ESB33Vs,0
157,https://i.ytimg.com/vi/PWk03ieUsDs/default.jpg,PWk03ieUsDs,1
158,https://i.ytimg.com/vi/wsS8y3cL3HY/default.jpg,wsS8y3cL3HY,0
159,https://i.ytimg.com/vi/SyciIJ_dcR0/default.jpg,SyciIJ_dcR0,1
160,https://i.ytimg.com/vi/ud-tj1fFecE/default.jpg,ud-tj1fFecE,0
161,https://i.ytimg.com/vi/NjEObgKpBFE/default.jpg,NjEObgKpBFE,0
162,https://i.ytimg.com/vi/56DtrlNf8a0/default.jpg,56DtrlNf8a0,1
163,https://i.ytimg.com/vi/Rq5hS7Dlz4A/default.jpg,Rq5hS7Dlz4A,0
164,https://i.ytimg.com/vi/-93MvrWNsLg/default.jpg,-93MvrWNsLg,1
165,https://i.ytimg.com/vi/xGaKIc2oz7Y/default.jpg,xGaKIc2oz7Y,0
166,https://i.ytimg.com/vi/oyPE2e1Q7q4/default.jpg,oyPE2e1Q7q4,0
167,https://i.ytimg.com/vi/xQ6BIjtUuxo/default.jpg,xQ6BIjtUuxo,0
168,https://i.ytimg.com/vi/kaK8uLo7GzY/default.jpg,kaK8uLo7GzY,0
169,https://i.ytimg.com/vi/lTGaFR3uxAE/default.jpg,lTGaFR3uxAE,0
170,https://i.ytimg.com/vi/8K4FJ_Zj2lY/default.jpg,8K4FJ_Zj2lY,0
171,https://i.ytimg.com/vi/CEQy7yi8e-Y/default.jpg,CEQy7yi8e-Y,0
172,https://i.ytimg.com/vi/u0dgCBEoJT4/default.jpg,u0dgCBEoJT4,0
173,https://i.ytimg.com/vi/ZB5p__5uZUk/default.jpg,ZB5p__5uZUk,0
174,https://i.ytimg.com/vi/23TuGEo-9gQ/default.jpg,23TuGEo-9gQ,0
175,https://i.ytimg.com/vi/FDCO4Ri3CmU/default.jpg,FDCO4Ri3CmU,0
176,https://i.ytimg.com/vi/0d-yleq54SA/default.jpg,0d-yleq54SA,0
177,https://i.ytimg.com/vi/DkdmH6E-n3k/default.jpg,DkdmH6E-n3k,0
178,https://i.ytimg.com/vi/2NgAODYh94E/default.jpg,2NgAODYh94E,0
179,https://i.ytimg.com/vi/gcRzKVztwK4/default.jpg,gcRzKVztwK4,1
180,https://i.ytimg.com/vi/PzVYsTjJKZc/default.jpg,PzVYsTjJKZc,1
181,https://i.ytimg.com/vi/xoshrV6fjDI/default.jpg,xoshrV6fjDI,1
182,https://i.ytimg.com/vi/UY6Nxh7Uz98/default.jpg,UY6Nxh7Uz98,1
183,https://i.ytimg.com/vi/jlmwUXhktpY/default.jpg,jlmwUXhktpY,1
184,https://i.ytimg.com/vi/B_xDt-ApIVI/default.jpg,B_xDt-ApIVI,0
185,https://i.ytimg.com/vi/aeaPIqindpU/default.jpg,aeaPIqindpU,0
186,https://i.ytimg.com/vi/cI6OQl1CJw8/default.jpg,cI6OQl1CJw8,0
187,https://i.ytimg.com/vi/giSavFbBB6w/default.jpg,giSavFbBB6w,0
188,https://i.ytimg.com/vi/hAduYb7fZqk/default.jpg,hAduYb7fZqk,0
189,https://i.ytimg.com/vi/fSh6Of1wSHo/default.jpg,fSh6Of1wSHo,1
190,https://i.ytimg.com/vi/_gphGShY1zo/default.jpg,_gphGShY1zo,0
191,https://i.ytimg.com/vi/Gjf_MV366t8/default.jpg,Gjf_MV366t8,0
192,https://i.ytimg.com/vi/svVCtBuK42Y/default.jpg,svVCtBuK42Y,1
193,https://i.ytimg.com/vi/ryIw0UJD5pA/default.jpg,ryIw0UJD5pA,0
194,https://i.ytimg.com/vi/qXSeF0_w5nU/default.jpg,qXSeF0_w5nU,0
195,https://i.ytimg.com/vi/haX4QpmySwE/default.jpg,haX4QpmySwE,0
196,https://i.ytimg.com/vi/ZmEhQEX6tFs/default.jpg,ZmEhQEX6tFs,1
197,https://i.ytimg.com/vi/2Lp35U4KY8g/default.jpg,2Lp35U4KY8g,0
198,https://i.ytimg.com/vi/6n6goFwibWE/default.jpg,6n6goFwibWE,0
199,https://i.ytimg.com/vi/CfvodX0Wprw/default.jpg,CfvodX0Wprw,1
200,https://i.ytimg.com/vi/tBQjck52V-A/default.jpg,tBQjck52V-A,0
201,https://i.ytimg.com/vi/VKRpDspa14w/default.jpg,VKRpDspa14w,0
202,https://i.ytimg.com/vi/5ZoEKxqiIDE/default.jpg,5ZoEKxqiIDE,0
203,https://i.ytimg.com/vi/qhL6ZMzEveU/default.jpg,qhL6ZMzEveU,0
204,https://i.ytimg.com/vi/qjRMJLjvvF8/default.jpg,qjRMJLjvvF8,0
205,https://i.ytimg.com/vi/MCCXvNLmZNo/default.jpg,MCCXvNLmZNo,0
206,https://i.ytimg.com/vi/hJupBCvgmZs/default.jpg,hJupBCvgmZs,0
207,https://i.ytimg.com/vi/gCvC6jsgel4/default.jpg,gCvC6jsgel4,1
208,https://i.ytimg.com/vi/cWXJyCvQ4gI/default.jpg,cWXJyCvQ4gI,0
209,https://i.ytimg.com/vi/u6Iz9S5GVNo/default.jpg,u6Iz9S5GVNo,0
210,https://i.ytimg.com/vi/K7ifbHiA2to/default.jpg,K7ifbHiA2to,0
211,https://i.ytimg.com/vi/nRzlHPNc3R4/default.jpg,nRzlHPNc3R4,0
212,https://i.ytimg.com/vi/gbNGLNG4fcA/default.jpg,gbNGLNG4fcA,1
213,https://i.ytimg.com/vi/tREBvjmCizM/default.jpg,tREBvjmCizM,0
214,https://i.ytimg.com/vi/wll4PnTQb8o/default.jpg,wll4PnTQb8o,1
215,https://i.ytimg.com/vi/vQ2JPlyj_R0/default.jpg,vQ2JPlyj_R0,0
216,https://i.ytimg.com/vi/yX6f4tTueU0/default.jpg,yX6f4tTueU0,0
217,https://i.ytimg.com/vi/4XZfTUp-aOw/default.jpg,4XZfTUp-aOw,0
218,https://i.ytimg.com/vi/EgPcbdcs9JI/default.jpg,EgPcbdcs9JI,1
219,https://i.ytimg.com/vi/yaZuVRwPmyI/default.jpg,yaZuVRwPmyI,0
220,https://i.ytimg.com/vi/llEA99V9GDI/default.jpg,llEA99V9GDI,0
221,https://i.ytimg.com/vi/esymT2uCZjg/default.jpg,esymT2uCZjg,1
222,https://i.ytimg.com/vi/31vzYPFB_vQ/default.jpg,31vzYPFB_vQ,0
223,https://i.ytimg.com/vi/Vuv-YieI91A/default.jpg,Vuv-YieI91A,0
224,https://i.ytimg.com/vi/Y2LEsAiaILs/default.jpg,Y2LEsAiaILs,0
225,https://i.ytimg.com/vi/o52SIER4NoQ/default.jpg,o52SIER4NoQ,0
226,https://i.ytimg.com/vi/nJ5K7fYDcK8/default.jpg,nJ5K7fYDcK8,1
227,https://i.ytimg.com/vi/g3MWyJ4-cEM/default.jpg,g3MWyJ4-cEM,1
228,https://i.ytimg.com/vi/JVVCla_nEnA/default.jpg,JVVCla_nEnA,1
229,https://i.ytimg.com/vi/T92l6xp2dsQ/default.jpg,T92l6xp2dsQ,1
230,https://i.ytimg.com/vi/Ln69ULAQt_I/default.jpg,Ln69ULAQt_I,0
231,https://i.ytimg.com/vi/XCRXeBC4_nE/default.jpg,XCRXeBC4_nE,0
232,https://i.ytimg.com/vi/hystDaTy0Hc/default.jpg,hystDaTy0Hc,0
233,https://i.ytimg.com/vi/TowomgwPM8g/default.jpg,TowomgwPM8g,0
234,https://i.ytimg.com/vi/WAY54jfnVgo/default.jpg,WAY54jfnVgo,0
235,https://i.ytimg.com/vi/2Em6RuomZRw/default.jpg,2Em6RuomZRw,0
236,https://i.ytimg.com/vi/trLpzIyxCXk/default.jpg,trLpzIyxCXk,1
237,https://i.ytimg.com/vi/FPXV9GFH_MY/default.jpg,FPXV9GFH_MY,0
238,https://i.ytimg.com/vi/NtrJQPZ_DX8/default.jpg,NtrJQPZ_DX8,0
239,https://i.ytimg.com/vi/PvvH-chJw18/default.jpg,PvvH-chJw18,0
240,https://i.ytimg.com/vi/iqGaifIgkJY/default.jpg,iqGaifIgkJY,1
241,https://i.ytimg.com/vi/hShBt_zqXqA/default.jpg,hShBt_zqXqA,0
242,https://i.ytimg.com/vi/epUfPWIF6yI/default.jpg,epUfPWIF6yI,0
243,https://i.ytimg.com/vi/lpKmLa7MXF8/default.jpg,lpKmLa7MXF8,0
244,https://i.ytimg.com/vi/sy32eeavbJQ/default.jpg,sy32eeavbJQ,0
245,https://i.ytimg.com/vi/tGBDyStMr68/default.jpg,tGBDyStMr68,1
246,https://i.ytimg.com/vi/Ag-pciW0J-0/default.jpg,Ag-pciW0J-0,0
247,https://i.ytimg.com/vi/aCSv3NFqVbg/default.jpg,aCSv3NFqVbg,0
248,https://i.ytimg.com/vi/I-EYLNz7j3w/default.jpg,I-EYLNz7j3w,0
249,https://i.ytimg.com/vi/eRFJAix-SZs/default.jpg,eRFJAix-SZs,0
250,https://i.ytimg.com/vi/jXANgLF3Es0/default.jpg,jXANgLF3Es0,0
251,https://i.ytimg.com/vi/pFZGwc9zxWY/default.jpg,pFZGwc9zxWY,0
252,https://i.ytimg.com/vi/33DJNzumLWE/default.jpg,33DJNzumLWE,0
253,https://i.ytimg.com/vi/xM52oMmAowo/default.jpg,xM52oMmAowo,0
254,https://i.ytimg.com/vi/fiedk8QJTUA/default.jpg,fiedk8QJTUA,0
255,https://i.ytimg.com/vi/Mg6LqXJT8nw/default.jpg,Mg6LqXJT8nw,0
256,https://i.ytimg.com/vi/iCefOBPGSPs/default.jpg,iCefOBPGSPs,0
257,https://i.ytimg.com/vi/XSjEGmekhJA/default.jpg,XSjEGmekhJA,1
258,https://i.ytimg.com/vi/H1jLdRk_BuE/default.jpg,H1jLdRk_BuE,0
259,https://i.ytimg.com/vi/7KcCggu6HP4/default.jpg,7KcCggu6HP4,0
260,https://i.ytimg.com/vi/iqih4jyMG78/default.jpg,iqih4jyMG78,0
261,https://i.ytimg.com/vi/bYZYr6po5J0/default.jpg,bYZYr6po5J0,0
262,https://i.ytimg.com/vi/RmJr7h9imZU/default.jpg,RmJr7h9imZU,0
263,https://i.ytimg.com/vi/vYIzstv25W0/default.jpg,vYIzstv25W0,1
264,https://i.ytimg.com/vi/NKNYozJsceI/default.jpg,NKNYozJsceI,1
265,https://i.ytimg.com/vi/yBKujVnlniQ/default.jpg,yBKujVnlniQ,1
266,https://i.ytimg.com/vi/R_C1T9tuo5w/default.jpg,R_C1T9tuo5w,1
267,https://i.ytimg.com/vi/-9D1XzPkLV4/default.jpg,-9D1XzPkLV4,1
268,https://i.ytimg.com/vi/aHaTdLftzxA/default.jpg,aHaTdLftzxA,0
269,https://i.ytimg.com/vi/t2Wm3WhHKcY/default.jpg,t2Wm3WhHKcY,0
270,https://i.ytimg.com/vi/pnzsxdQmsI4/default.jpg,pnzsxdQmsI4,1
271,https://i.ytimg.com/vi/6Bt2D-W72d4/default.jpg,6Bt2D-W72d4,0
272,https://i.ytimg.com/vi/44j8I18qOww/default.jpg,44j8I18qOww,1
273,https://i.ytimg.com/vi/MgR8EQc5tIA/default.jpg,MgR8EQc5tIA,1
274,https://i.ytimg.com/vi/Bzj_sCRe0V8/default.jpg,Bzj_sCRe0V8,0
275,https://i.ytimg.com/vi/fhdS5iRUe9c/default.jpg,fhdS5iRUe9c,0
276,https://i.ytimg.com/vi/eMQdTemXCjQ/default.jpg,eMQdTemXCjQ,0
277,https://i.ytimg.com/vi/dDyGxE7RZMI/default.jpg,dDyGxE7RZMI,0
278,https://i.ytimg.com/vi/kBTEC4E63gs/default.jpg,kBTEC4E63gs,0
279,https://i.ytimg.com/vi/iPheKq8iSrM/default.jpg,iPheKq8iSrM,0
280,https://i.ytimg.com/vi/WjoOkKzXo5U/default.jpg,WjoOkKzXo5U,0
281,https://i.ytimg.com/vi/vV-u6KBusys/default.jpg,vV-u6KBusys,1
282,https://i.ytimg.com/vi/5cztLWOZQRA/default.jpg,5cztLWOZQRA,0
283,https://i.ytimg.com/vi/2QRV0RDt3ks/default.jpg,2QRV0RDt3ks,0
284,https://i.ytimg.com/vi/rY1HfJnZcPw/default.jpg,rY1HfJnZcPw,1
285,https://i.ytimg.com/vi/JmcCd432b9M/default.jpg,JmcCd432b9M,1
286,https://i.ytimg.com/vi/rfPballIR38/default.jpg,rfPballIR38,1
287,https://i.ytimg.com/vi/BspZl0c1RxE/default.jpg,BspZl0c1RxE,1
288,https://i.ytimg.com/vi/9m_EajlFAn8/default.jpg,9m_EajlFAn8,1
289,https://i.ytimg.com/vi/d-2YvptAOiM/default.jpg,d-2YvptAOiM,0
290,https://i.ytimg.com/vi/xxqzJqVidcA/default.jpg,xxqzJqVidcA,0
291,https://i.ytimg.com/vi/QfzVO66pko8/default.jpg,QfzVO66pko8,0
292,https://i.ytimg.com/vi/JrugI5mQ8tU/default.jpg,JrugI5mQ8tU,0
293,https://i.ytimg.com/vi/fn2_rYM3Me8/default.jpg,fn2_rYM3Me8,0
294,https://i.ytimg.com/vi/c45WLtk-eFE/default.jpg,c45WLtk-eFE,0
